"","i","file_name","behaviour","behaviour_sub","in_validation_set","multimedia_id","path","deployment_id","sequence_id","location_name","timestamp"
"426",32,"4d6e7f73-d8a5-4399-93f1-f62e1381531e.jpg","f","sc",TRUE,"4d6e7f73-d8a5-4399-93f1-f62e1381531e","https://multimedia.agouti.eu/assets/4d6e7f73-d8a5-4399-93f1-f62e1381531e/file","5c164908-f43d-45ad-8746-afdf13d611da","78d18ab9-bdd2-4f6e-b96f-fddc240a09da","V10",2020-05-19 04:26:26
"427",33,"4e4ba0ab-5fd7-4490-98d3-f3a3b43d5952.jpg","o","st",TRUE,"4e4ba0ab-5fd7-4490-98d3-f3a3b43d5952","https://multimedia.agouti.eu/assets/4e4ba0ab-5fd7-4490-98d3-f3a3b43d5952/file","f2a777b4-a7a0-4a8f-81f0-68c82279772b","a0980855-bd93-4ede-be42-d9c5a603fe36","H5R1-02",2019-05-05 07:03:24
"428",34,"4e6bcacf-f508-438e-9219-0191e359fa8b.jpg","o","v",TRUE,"4e6bcacf-f508-438e-9219-0191e359fa8b","https://multimedia.agouti.eu/assets/4e6bcacf-f508-438e-9219-0191e359fa8b/file","116d4f52-8fa3-43ec-99d4-8a292bb08545","bb8479a0-ea35-40e4-a92e-7fc1f8a88568","H4R0-02",2020-05-20 14:45:30
"429",35,"5337d910-b034-45d0-9b62-81dec3ff40d3.jpg","m","w",TRUE,"5337d910-b034-45d0-9b62-81dec3ff40d3","https://multimedia.agouti.eu/assets/5337d910-b034-45d0-9b62-81dec3ff40d3/file","5c164908-f43d-45ad-8746-afdf13d611da","7dc9eaa9-8730-43c9-ab52-ebb757838f66","V10",2020-05-13 04:22:56
"430",36,"53df413b-f8ff-4edd-a352-ae4acf0f514d.jpg","f","gra",TRUE,"53df413b-f8ff-4edd-a352-ae4acf0f514d","https://multimedia.agouti.eu/assets/53df413b-f8ff-4edd-a352-ae4acf0f514d/file","92bf6331-0998-4f34-8b77-fd90c031f06f","de136f00-d80d-4f5f-9851-69e3704ae011","H4R0-02",2020-11-17 13:37:43
"431",37,"5469d8a7-7075-4fa5-9cb8-bfa83fd6e343.jpg","m","w",TRUE,"5469d8a7-7075-4fa5-9cb8-bfa83fd6e343","https://multimedia.agouti.eu/assets/5469d8a7-7075-4fa5-9cb8-bfa83fd6e343/file","f1071028-4e3b-4c74-9362-a156f084667a","b807aecf-57ee-4442-a333-bb77b46798cb","V05",2020-05-27 19:40:22
"432",38,"54ada711-d808-4d6e-b309-6907c9ba4719.jpg","f","gra",TRUE,"54ada711-d808-4d6e-b309-6907c9ba4719","https://multimedia.agouti.eu/assets/54ada711-d808-4d6e-b309-6907c9ba4719/file","f1071028-4e3b-4c74-9362-a156f084667a","c3dd5be0-37a6-440e-9518-3b69d354ad03","V05",2020-05-29 19:27:40
"433",39,"54f194e9-7f68-45d0-9336-7e708786bf5b.jpg","f","gra",TRUE,"54f194e9-7f68-45d0-9336-7e708786bf5b","https://multimedia.agouti.eu/assets/54f194e9-7f68-45d0-9336-7e708786bf5b/file","6819dab9-ca8b-49c5-8530-6266e4d7d895","e71c779a-7c2d-47b5-886c-8dec9ef23b66","H4R0-02",2019-04-10 14:43:58
"434",40,"55d58918-8bfd-46ba-bed7-e6c33af0515e.jpg","o","gro",TRUE,"55d58918-8bfd-46ba-bed7-e6c33af0515e","https://multimedia.agouti.eu/assets/55d58918-8bfd-46ba-bed7-e6c33af0515e/file","ac86626f-a232-4326-95b7-296ec31f1253","2b93245b-0539-47ff-b52e-af3ffef7435b","H4R1-01",2019-04-22 21:30:35
"435",41,"55e1b7ee-923a-4e9d-92f8-8b885189d3ac.jpg","f","sc",TRUE,"55e1b7ee-923a-4e9d-92f8-8b885189d3ac","https://multimedia.agouti.eu/assets/55e1b7ee-923a-4e9d-92f8-8b885189d3ac/file","cda6da6a-ca55-4373-97ff-9e6343c643cf","af4adea4-f3d1-4ece-9349-4cb2e95b92f4","OB-H1-01",2020-05-10 05:00:53
"436",42,"5a86bd66-bfb6-4ff2-b4b9-4aef8592b849.jpg","m","w",TRUE,"5a86bd66-bfb6-4ff2-b4b9-4aef8592b849","https://multimedia.agouti.eu/assets/5a86bd66-bfb6-4ff2-b4b9-4aef8592b849/file","cc8febc5-69cf-4ae9-82a9-bcba425d2d10","bf7f25ac-a913-402f-9de8-4a4fbfe6a1c1","H1R1-04",2020-04-29 23:04:55
"437",43,"5e990861-3082-49ab-9b59-5a92b9c17520.jpg","o","v",TRUE,"5e990861-3082-49ab-9b59-5a92b9c17520","https://multimedia.agouti.eu/assets/5e990861-3082-49ab-9b59-5a92b9c17520/file","ee33dd0b-2b18-429a-b06f-7fed0b1954d4","f274a4e0-f13b-4eb8-b198-becd800e57c5","H5R0-01",2021-04-24 07:21:59
"438",44,"609e94f3-b6a9-4ec6-966d-293c541cf282.jpg","m","ru",TRUE,"609e94f3-b6a9-4ec6-966d-293c541cf282","https://multimedia.agouti.eu/assets/609e94f3-b6a9-4ec6-966d-293c541cf282/file","5c164908-f43d-45ad-8746-afdf13d611da","1c83c6ef-b7cd-4d35-a6fd-04c98ee06cd6","V10",2020-05-26 03:14:20
"439",45,"6420ada8-a357-410b-9c01-e5ba840432b5.jpg","m","w",TRUE,"6420ada8-a357-410b-9c01-e5ba840432b5","https://multimedia.agouti.eu/assets/6420ada8-a357-410b-9c01-e5ba840432b5/file","8f4aa4ad-3455-46a2-b11c-c3c61c86b661","57c4a67b-a716-4f89-92d9-e6d64348129a","H5R1-02",2021-05-25 10:12:11
"440",46,"66e75e35-e5ab-46b1-9342-a9d7820cecf7.jpg","f","sc",TRUE,"66e75e35-e5ab-46b1-9342-a9d7820cecf7","https://multimedia.agouti.eu/assets/66e75e35-e5ab-46b1-9342-a9d7820cecf7/file","9f40d329-bbe3-4bf2-866f-1ac0550587e5","cfecc0f1-7b67-40f1-b83d-12206dac1c27","H4R1-03",2019-05-17 05:34:35
"441",47,"68647062-5720-41d6-a070-c919a8fc4f4b.jpg","m","w",TRUE,"68647062-5720-41d6-a070-c919a8fc4f4b","https://multimedia.agouti.eu/assets/68647062-5720-41d6-a070-c919a8fc4f4b/file","7a728e23-133d-4291-83af-23988a1e5b51","a4228d07-9c11-4051-973d-db00a7358899","H5R0-01",2019-04-27 04:07:36
"442",48,"68c7df5f-54f7-4dbe-8f08-35e0d9ca04e0.jpg","m","w",TRUE,"68c7df5f-54f7-4dbe-8f08-35e0d9ca04e0","https://multimedia.agouti.eu/assets/68c7df5f-54f7-4dbe-8f08-35e0d9ca04e0/file","5c164908-f43d-45ad-8746-afdf13d611da","1957a370-a8b4-408b-861b-02df5cd3e321","V10",2020-05-20 20:58:01
"443",49,"69043451-111f-4fb2-b620-78006c425ace.jpg","f","gra",TRUE,"69043451-111f-4fb2-b620-78006c425ace","https://multimedia.agouti.eu/assets/69043451-111f-4fb2-b620-78006c425ace/file","7d4e2380-59b0-4c1b-912c-fb4b379b27e1","9a865885-270e-4831-a8f3-8c1562fb49b0","H1R1-04",2019-05-10 19:13:50
"444",50,"6d976508-e30f-480a-84e7-4c3f10c36363.jpg","m","w",TRUE,"6d976508-e30f-480a-84e7-4c3f10c36363","https://multimedia.agouti.eu/assets/6d976508-e30f-480a-84e7-4c3f10c36363/file","5e099d82-4e38-4bc7-8742-12de0ef72318","5871733d-2ab1-45c1-8014-50ee11945b8e","H5R0-04",2019-05-01 18:28:14
"445",51,"735f380b-c43c-4f80-8332-a70ba273090a.jpg","o","v",TRUE,"735f380b-c43c-4f80-8332-a70ba273090a","https://multimedia.agouti.eu/assets/735f380b-c43c-4f80-8332-a70ba273090a/file","48b0a75b-aa66-4c91-b7b7-7b5d67d66a19","8876d082-249e-4194-b748-5e6f980da5af","H1R0-01",2020-04-02 05:16:35
"446",52,"78610c8f-3b58-4f3f-a302-7607a4372787.jpg","f","sc",TRUE,"78610c8f-3b58-4f3f-a302-7607a4372787","https://multimedia.agouti.eu/assets/78610c8f-3b58-4f3f-a302-7607a4372787/file","9f40d329-bbe3-4bf2-866f-1ac0550587e5","43cd0ecd-9d3f-4142-82a4-8afeadd23ab8","H4R1-03",2019-05-18 12:43:18
"447",53,"799957b6-7586-464e-a7bd-5d84f39f070b.jpg","o","v",TRUE,"799957b6-7586-464e-a7bd-5d84f39f070b","https://multimedia.agouti.eu/assets/799957b6-7586-464e-a7bd-5d84f39f070b/file","ee33dd0b-2b18-429a-b06f-7fed0b1954d4","79a77334-e893-4d83-85fc-7b2216799266","H5R0-01",2021-04-21 11:58:15
"448",54,"7e7e2d7a-2b04-4cce-a0e3-2e76b1d5b005.jpg","o","c",TRUE,"7e7e2d7a-2b04-4cce-a0e3-2e76b1d5b005","https://multimedia.agouti.eu/assets/7e7e2d7a-2b04-4cce-a0e3-2e76b1d5b005/file","f2a777b4-a7a0-4a8f-81f0-68c82279772b","d985deaa-c37e-4a98-9f22-b43dc3a2a394","H5R1-02",2019-05-06 06:49:33
"449",55,"7eb96087-2102-4ab0-bfc5-1303bfc95ac8.jpg","m","ru",TRUE,"7eb96087-2102-4ab0-bfc5-1303bfc95ac8","https://multimedia.agouti.eu/assets/7eb96087-2102-4ab0-bfc5-1303bfc95ac8/file","7a728e23-133d-4291-83af-23988a1e5b51","d8100f05-58dd-4147-8765-89935032288f","H5R0-01",2019-05-08 09:44:51
"450",56,"7f39d810-c199-43cd-99ed-8e2c38a9f4af.jpg","o","v",TRUE,"7f39d810-c199-43cd-99ed-8e2c38a9f4af","https://multimedia.agouti.eu/assets/7f39d810-c199-43cd-99ed-8e2c38a9f4af/file","9d93b93b-06b7-425a-b64b-ffb25439546c","6fde70c9-9d24-4190-a12e-1367d02bd9e4","H4R1-01",2020-05-14 16:17:44
"451",57,"81048aff-f686-4dca-b0b7-711d680d6df6.jpg","o","c",TRUE,"81048aff-f686-4dca-b0b7-711d680d6df6","https://multimedia.agouti.eu/assets/81048aff-f686-4dca-b0b7-711d680d6df6/file","a416e7ff-9224-4c9b-ae11-047c9efee70f","8a027bf7-f88f-4d03-9a27-5cbc52d72785","V06",2019-03-28 19:31:57
"452",58,"8227737e-34ae-4bd1-9c23-3ac9b87b66f7.jpg","m","ru",TRUE,"8227737e-34ae-4bd1-9c23-3ac9b87b66f7","https://multimedia.agouti.eu/assets/8227737e-34ae-4bd1-9c23-3ac9b87b66f7/file","ee33dd0b-2b18-429a-b06f-7fed0b1954d4","7c9e8269-8e4a-44e6-96a4-8e8d6b4de883","H5R0-01",2021-05-27 05:13:28
"453",59,"88d7e4b8-3f52-4d8e-98ff-205d48e1d879.jpg","m","w",TRUE,"88d7e4b8-3f52-4d8e-98ff-205d48e1d879","https://multimedia.agouti.eu/assets/88d7e4b8-3f52-4d8e-98ff-205d48e1d879/file","5e099d82-4e38-4bc7-8742-12de0ef72318","f2fa466a-6ad9-4622-8c39-1beea3270693","H5R0-04",2019-05-15 19:01:51
"454",60,"8d6b75d5-bcfa-4692-9862-14cdcedfa80b.jpg","m","w",TRUE,"8d6b75d5-bcfa-4692-9862-14cdcedfa80b","https://multimedia.agouti.eu/assets/8d6b75d5-bcfa-4692-9862-14cdcedfa80b/file","9d93b93b-06b7-425a-b64b-ffb25439546c","dfe00507-c98e-4021-9af2-e6035774537a","H4R1-01",2020-05-11 16:40:29
"455",61,"8f3cade1-58ab-434e-9cff-39af78ade745.jpg","f","gra",TRUE,"8f3cade1-58ab-434e-9cff-39af78ade745","https://multimedia.agouti.eu/assets/8f3cade1-58ab-434e-9cff-39af78ade745/file","e3cae0b1-b4fd-4b23-8428-875788801e95","eae3686e-52f8-4ce0-96f9-24852f08372f","H5R1-02",2021-05-08 06:47:26
"456",62,"91f71cdf-8d7c-4b22-8c46-e6a0e3855a45.jpg","f","gra",TRUE,"91f71cdf-8d7c-4b22-8c46-e6a0e3855a45","https://multimedia.agouti.eu/assets/91f71cdf-8d7c-4b22-8c46-e6a0e3855a45/file","698b14a0-28e9-41f2-8537-ee661885a376","06d34d8a-52c6-4b9e-9d77-328fd19bb7c4","H5R0-01",2020-05-04 02:06:22
"457",63,"9535244f-eda4-4dae-9080-3e99df8e6574.jpg","o","st",TRUE,"9535244f-eda4-4dae-9080-3e99df8e6574","https://multimedia.agouti.eu/assets/9535244f-eda4-4dae-9080-3e99df8e6574/file","e35ff322-5709-4f88-8038-a089dd4e116a","2c4d7a9a-adc8-4798-9c06-13a57eeb7c1f","H5R1-02",2020-01-20 08:06:46
"458",64,"9667479e-f2ae-4658-8f8b-9ee80230d95a.jpg","o","st",TRUE,"9667479e-f2ae-4658-8f8b-9ee80230d95a","https://multimedia.agouti.eu/assets/9667479e-f2ae-4658-8f8b-9ee80230d95a/file","4c5b87f7-d06b-4cdd-9048-e625cbc509b4","36788be6-e53a-4352-b3fb-6633f2b72096","V10",2019-04-26 00:43:48
"459",65,"96f930ea-fe70-4030-9108-21f3c6a1653b.jpg","m","w",TRUE,"96f930ea-fe70-4030-9108-21f3c6a1653b","https://multimedia.agouti.eu/assets/96f930ea-fe70-4030-9108-21f3c6a1653b/file","7259bc08-b328-4318-a5e3-3dbf9df228ab","b3e841f6-0afd-4871-817e-7e426883250e","H1R1-04",2020-05-13 18:12:04
"460",66,"97d20a54-9c91-4507-87d0-8c6e6dd04393.jpg","m","ru",TRUE,"97d20a54-9c91-4507-87d0-8c6e6dd04393","https://multimedia.agouti.eu/assets/97d20a54-9c91-4507-87d0-8c6e6dd04393/file","87ba17d9-71bf-4b62-bc3d-af494093c6cd","2b12883b-7a73-444c-8df9-86c17c6ff1de","H5R1-02",2020-05-16 18:36:03
"461",67,"9878cb01-ed7d-468c-a0e7-4628e0f5b624.jpg","f","gra",TRUE,"9878cb01-ed7d-468c-a0e7-4628e0f5b624","https://multimedia.agouti.eu/assets/9878cb01-ed7d-468c-a0e7-4628e0f5b624/file","ee33dd0b-2b18-429a-b06f-7fed0b1954d4","9b74bcd1-c1cb-4817-ae65-c262f44ff4c3","H5R0-01",2021-05-12 15:59:57
"462",68,"98a7f6c5-81b5-4259-a524-21278711d1b2.jpg","f","gra",TRUE,"98a7f6c5-81b5-4259-a524-21278711d1b2","https://multimedia.agouti.eu/assets/98a7f6c5-81b5-4259-a524-21278711d1b2/file","162c85a5-1766-4eaa-b044-62214c58fac9","17bc1f9e-325e-49ae-b7ea-e5feac0b2346","H4R1-01",2019-05-12 17:40:50
"463",69,"9a58c159-e3eb-49c0-bd08-5287acb77dcd.jpg","m","w",TRUE,"9a58c159-e3eb-49c0-bd08-5287acb77dcd","https://multimedia.agouti.eu/assets/9a58c159-e3eb-49c0-bd08-5287acb77dcd/file","9d93b93b-06b7-425a-b64b-ffb25439546c","780f53b7-634f-4d90-8fc6-142ae8548f33","H4R1-01",2020-06-05 16:47:23
"464",70,"9aac80d9-bc78-443c-9851-035f0434e814.jpg","f","gra",TRUE,"9aac80d9-bc78-443c-9851-035f0434e814","https://multimedia.agouti.eu/assets/9aac80d9-bc78-443c-9851-035f0434e814/file","e3cae0b1-b4fd-4b23-8428-875788801e95","b40db56a-54f6-4c42-a18b-491f71b30fd3","H5R1-02",2021-04-26 17:55:36
"465",71,"9cd153e8-67c0-4b42-a449-aaf71730db00.jpg","o","v",TRUE,"9cd153e8-67c0-4b42-a449-aaf71730db00","https://multimedia.agouti.eu/assets/9cd153e8-67c0-4b42-a449-aaf71730db00/file","f2a777b4-a7a0-4a8f-81f0-68c82279772b","573583b5-33f5-4936-8b6f-92489f4809a9","H5R1-02",2019-05-17 04:22:16
"466",72,"9e3c25dc-a72b-438e-aa78-873241da85d1.jpg","f","sc",TRUE,"9e3c25dc-a72b-438e-aa78-873241da85d1","https://multimedia.agouti.eu/assets/9e3c25dc-a72b-438e-aa78-873241da85d1/file","9d93b93b-06b7-425a-b64b-ffb25439546c","600e9d60-a1b8-4522-88f4-1999da1c150b","H4R1-01",2020-05-30 19:18:09
"467",73,"9e787654-edb7-4e56-ade0-7ba3dd2abfbc.jpg","m","ru",TRUE,"9e787654-edb7-4e56-ade0-7ba3dd2abfbc","https://multimedia.agouti.eu/assets/9e787654-edb7-4e56-ade0-7ba3dd2abfbc/file","41a0cb5a-922d-4371-813c-52775cff9624","2b1cdb36-0152-458c-89b5-a29b37fecc56","H4R1-03",2020-04-16 12:11:22
"468",74,"a0baeaf9-bc81-4000-842e-4af77e6c6cf3.jpg","f","gra",TRUE,"a0baeaf9-bc81-4000-842e-4af77e6c6cf3","https://multimedia.agouti.eu/assets/a0baeaf9-bc81-4000-842e-4af77e6c6cf3/file","62914423-db51-4830-a337-2ea54a7d82c0","a485d6ce-0ceb-45e0-81fb-30f2483ae579","H6R1-01-V03",2020-05-04 18:37:44
"469",75,"a44eb190-2479-4bbc-8709-3f92b85fe612.jpg","f","gra",TRUE,"a44eb190-2479-4bbc-8709-3f92b85fe612","https://multimedia.agouti.eu/assets/a44eb190-2479-4bbc-8709-3f92b85fe612/file","87ba17d9-71bf-4b62-bc3d-af494093c6cd","e3a8f95f-537f-4457-a961-a305d6efeff6","H5R1-02",2020-05-29 08:04:13
"470",76,"ab16200d-1cec-43f3-9d99-7bde456a09e5.jpg","f","gra",TRUE,"ab16200d-1cec-43f3-9d99-7bde456a09e5","https://multimedia.agouti.eu/assets/ab16200d-1cec-43f3-9d99-7bde456a09e5/file","3007b6df-bf0d-44dd-b90c-a5ebfce668d9","c27f2a70-421d-4659-8496-770bf3a2c3ea","H6R1-01-V03",2020-05-13 04:28:48
"471",77,"ae404af6-9fa1-4074-83cc-4ec65cf9e50d.jpg","m","w",TRUE,"ae404af6-9fa1-4074-83cc-4ec65cf9e50d","https://multimedia.agouti.eu/assets/ae404af6-9fa1-4074-83cc-4ec65cf9e50d/file","7b321437-4cbd-415d-8460-551d709c1cbe","a0dac955-f008-4d50-af7b-b1f8520abedb","H4R0-02",2020-02-26 10:07:22
"472",78,"b175adf6-4bba-47f6-9611-b2e03a002d3f.jpg","o","st",TRUE,"b175adf6-4bba-47f6-9611-b2e03a002d3f","https://multimedia.agouti.eu/assets/b175adf6-4bba-47f6-9611-b2e03a002d3f/file","8b3e6dbe-3346-4bee-b928-34f31e446ca3","85a938c6-cd53-438a-be26-ee197ff36445","H5R1-02",2020-04-19 18:38:46
"473",79,"b199c0f7-2f27-45b1-92db-4c9ff9a9d4d3.jpg","f","gra",TRUE,"b199c0f7-2f27-45b1-92db-4c9ff9a9d4d3","https://multimedia.agouti.eu/assets/b199c0f7-2f27-45b1-92db-4c9ff9a9d4d3/file","698b14a0-28e9-41f2-8537-ee661885a376","d54fd7ec-5af2-4db4-b479-627aae5e1e83","H5R0-01",2020-04-27 04:23:52
"474",80,"b21895cd-bba2-43f6-aa2b-a68921f7b837.jpg","f","sc",TRUE,"b21895cd-bba2-43f6-aa2b-a68921f7b837","https://multimedia.agouti.eu/assets/b21895cd-bba2-43f6-aa2b-a68921f7b837/file","162c85a5-1766-4eaa-b044-62214c58fac9","2137990e-4542-49ed-a45e-ec43db3a9bed","H4R1-01",2019-05-06 05:14:17
"475",81,"b43b975b-645b-47ff-8d55-c08b1469fe49.jpg","o","st",TRUE,"b43b975b-645b-47ff-8d55-c08b1469fe49","https://multimedia.agouti.eu/assets/b43b975b-645b-47ff-8d55-c08b1469fe49/file","f2a777b4-a7a0-4a8f-81f0-68c82279772b","515820e2-0267-4023-a725-556fd0b977ee","H5R1-02",2019-04-30 09:40:04
"476",82,"b94c8025-ba99-4ce7-b125-fe7a1f330a14.jpg","f","sc",TRUE,"b94c8025-ba99-4ce7-b125-fe7a1f330a14","https://multimedia.agouti.eu/assets/b94c8025-ba99-4ce7-b125-fe7a1f330a14/file","4cc307b5-28c8-4f0b-b85d-107ef591a6fb","64666aa3-bacf-4587-b058-105e07d029bc","V05",2019-04-24 12:57:32
"477",83,"b9bbf30c-9f5e-4f82-93d7-1f6e8154240b.jpg","m","w",TRUE,"b9bbf30c-9f5e-4f82-93d7-1f6e8154240b","https://multimedia.agouti.eu/assets/b9bbf30c-9f5e-4f82-93d7-1f6e8154240b/file","162c85a5-1766-4eaa-b044-62214c58fac9","18ebed2c-5303-4282-8be6-766f5ed9c70a","H4R1-01",2019-04-30 18:04:16
"478",84,"bbd73994-168b-46e5-8e5d-0e1cbfc1d493.jpg","f","gra",TRUE,"bbd73994-168b-46e5-8e5d-0e1cbfc1d493","https://multimedia.agouti.eu/assets/bbd73994-168b-46e5-8e5d-0e1cbfc1d493/file","162c85a5-1766-4eaa-b044-62214c58fac9","34811f2f-0a0e-488f-9288-a73b60c25a96","H4R1-01",2019-04-29 18:08:58
"479",85,"bbf771a2-c691-4e68-a185-2602892975a0.jpg","m","ru",TRUE,"bbf771a2-c691-4e68-a185-2602892975a0","https://multimedia.agouti.eu/assets/bbf771a2-c691-4e68-a185-2602892975a0/file","43ebd1fb-949f-4ae0-80dc-301047c8ad1d","962ea5f3-5428-43dc-b620-6800428c535a","H5R0-01",2020-08-22 18:38:20
"480",86,"c1886a91-56d8-4aa0-9699-ab232ba977a9.jpg","f","gra",TRUE,"c1886a91-56d8-4aa0-9699-ab232ba977a9","https://multimedia.agouti.eu/assets/c1886a91-56d8-4aa0-9699-ab232ba977a9/file","ac86626f-a232-4326-95b7-296ec31f1253","acaa55fd-263f-4e48-becd-bcfa07f88617","H4R1-01",2019-04-27 18:43:51
"481",87,"c3e494f8-30ef-400e-95fb-6ba203bb171a.jpg","m","w",TRUE,"c3e494f8-30ef-400e-95fb-6ba203bb171a","https://multimedia.agouti.eu/assets/c3e494f8-30ef-400e-95fb-6ba203bb171a/file","f1071028-4e3b-4c74-9362-a156f084667a","af58d20b-465a-44bf-93d4-28d74c4ed977","V05",2020-05-17 19:09:53
"482",88,"c7e4f1d3-8f47-4ae5-aed8-6f766976958e.jpg","m","w",TRUE,"c7e4f1d3-8f47-4ae5-aed8-6f766976958e","https://multimedia.agouti.eu/assets/c7e4f1d3-8f47-4ae5-aed8-6f766976958e/file","5e099d82-4e38-4bc7-8742-12de0ef72318","ae53b33f-1e4a-445b-820e-12607529477e","H5R0-04",2019-05-22 04:05:41
"483",89,"cf8007e0-380e-4a53-8e72-3c1692b09d86.jpg","m","w",TRUE,"cf8007e0-380e-4a53-8e72-3c1692b09d86","https://multimedia.agouti.eu/assets/cf8007e0-380e-4a53-8e72-3c1692b09d86/file","e3cae0b1-b4fd-4b23-8428-875788801e95","4fa364a0-ee75-4049-afea-2a3bcdf95d36","H5R1-02",2021-05-09 06:41:29
"484",90,"d00ee7c2-ea1f-4828-9436-18a6ab65a689.jpg","m","w",TRUE,"d00ee7c2-ea1f-4828-9436-18a6ab65a689","https://multimedia.agouti.eu/assets/d00ee7c2-ea1f-4828-9436-18a6ab65a689/file","5c164908-f43d-45ad-8746-afdf13d611da","2d85bb34-4544-4698-80cb-6a6e0fa9454d","V10",2020-05-24 02:30:53
"485",91,"d144d376-bfd7-45bc-897b-9a1aec087c4c.jpg","m","w",TRUE,"d144d376-bfd7-45bc-897b-9a1aec087c4c","https://multimedia.agouti.eu/assets/d144d376-bfd7-45bc-897b-9a1aec087c4c/file","7259bc08-b328-4318-a5e3-3dbf9df228ab","611bca1c-15e9-41df-a145-7e1ff09ee665","H1R1-04",2020-05-16 22:02:03
"486",92,"d32d0268-6cf6-4979-94ba-1a845f9543f9.jpg","o","st",TRUE,"d32d0268-6cf6-4979-94ba-1a845f9543f9","https://multimedia.agouti.eu/assets/d32d0268-6cf6-4979-94ba-1a845f9543f9/file","7b321437-4cbd-415d-8460-551d709c1cbe","5ccf0554-eb5e-47d2-bebd-8aea888d5239","H4R0-02",2020-02-27 11:09:42
"487",93,"d3eac712-fcca-4295-96bc-50227785aa94.jpg","f","gra",TRUE,"d3eac712-fcca-4295-96bc-50227785aa94","https://multimedia.agouti.eu/assets/d3eac712-fcca-4295-96bc-50227785aa94/file","7a728e23-133d-4291-83af-23988a1e5b51","e5053be0-ba27-4fe2-b11f-ba14a892a232","H5R0-01",2019-05-09 16:32:46
"488",94,"d919148d-2133-48fb-aa3e-1cdf135097e6.jpg","m","w",TRUE,"d919148d-2133-48fb-aa3e-1cdf135097e6","https://multimedia.agouti.eu/assets/d919148d-2133-48fb-aa3e-1cdf135097e6/file","7a728e23-133d-4291-83af-23988a1e5b51","33a4efbc-b74b-4abf-96f0-f506728a8b5f","H5R0-01",2019-05-10 05:44:17
"489",95,"dcfa2e9b-b438-4cdf-a4a7-bff233c6583d.jpg","f","sc",TRUE,"dcfa2e9b-b438-4cdf-a4a7-bff233c6583d","https://multimedia.agouti.eu/assets/dcfa2e9b-b438-4cdf-a4a7-bff233c6583d/file","d23c6c12-c9d1-436c-9452-fc2aac599cc5","45ad2902-412c-417d-90b1-684b24b5394e","H3R1-03",2019-03-23 05:13:08
"490",96,"dd4a9395-26b9-42d7-bfcb-65524c2e06bf.jpg","f","gra",TRUE,"dd4a9395-26b9-42d7-bfcb-65524c2e06bf","https://multimedia.agouti.eu/assets/dd4a9395-26b9-42d7-bfcb-65524c2e06bf/file","e3cae0b1-b4fd-4b23-8428-875788801e95","ef8a8b87-fc3c-40cb-9462-c3046702d4df","H5R1-02",2021-05-16 17:51:43
"491",97,"e0c09523-40e2-47ea-a9ba-d8c400f63693.jpg","m","ru",TRUE,"e0c09523-40e2-47ea-a9ba-d8c400f63693","https://multimedia.agouti.eu/assets/e0c09523-40e2-47ea-a9ba-d8c400f63693/file","6cf82481-d2e4-46f2-a52c-06de9a68e976","762bd1fd-809c-47e7-b70e-05e0722fef55","H3R1-03",2019-05-16 03:18:01
"492",98,"e2e0b1f2-7877-458d-bdbb-9ff4ba7151b3.jpg","o","si",TRUE,"e2e0b1f2-7877-458d-bdbb-9ff4ba7151b3","https://multimedia.agouti.eu/assets/e2e0b1f2-7877-458d-bdbb-9ff4ba7151b3/file","8b3e6dbe-3346-4bee-b928-34f31e446ca3","38f9fb6e-124a-4226-92ec-5f3564892cda","H5R1-02",2020-04-19 18:14:06
"493",99,"e339ba59-635a-4d60-8e09-24226cb83962.jpg","f","gra",TRUE,"e339ba59-635a-4d60-8e09-24226cb83962","https://multimedia.agouti.eu/assets/e339ba59-635a-4d60-8e09-24226cb83962/file","ad5b6ac7-f785-40e3-8e64-e101b4f3cc6d","e5b11cf6-1228-4d9e-860f-c231e34c9843","H6R1-01-V03",2020-04-04 17:50:29
"494",100,"e4aabcf1-20eb-4fd6-9988-c6985c7763f0.jpg","m","w",TRUE,"e4aabcf1-20eb-4fd6-9988-c6985c7763f0","https://multimedia.agouti.eu/assets/e4aabcf1-20eb-4fd6-9988-c6985c7763f0/file","5c164908-f43d-45ad-8746-afdf13d611da","f93c1c66-09b6-4e7a-82d3-a9e75adc95be","V10",2020-05-19 19:30:25
"495",101,"e4e080f1-4c4d-47fc-876b-8deee4bbfce4.jpg","f","sc",TRUE,"e4e080f1-4c4d-47fc-876b-8deee4bbfce4","https://multimedia.agouti.eu/assets/e4e080f1-4c4d-47fc-876b-8deee4bbfce4/file","3007b6df-bf0d-44dd-b90c-a5ebfce668d9","b3e7165e-72b7-44b1-bcc8-87cdb753d45e","H6R1-01-V03",2020-05-22 01:28:10
"496",102,"e6ccf332-37ea-43a1-bdcb-6f80dc1dbe56.jpg","m","w",TRUE,"e6ccf332-37ea-43a1-bdcb-6f80dc1dbe56","https://multimedia.agouti.eu/assets/e6ccf332-37ea-43a1-bdcb-6f80dc1dbe56/file","e35ff322-5709-4f88-8038-a089dd4e116a","e3b21281-3203-4f11-95d1-6e7f48b5c1cf","H5R1-02",2020-01-20 15:03:08
